"","año","codigo_ine","ccaa","prov","porcentaje_prp","degurba","ln_densidad","distancia_capital","mayores_65","porcentaje_inmigrantes","abstencion_previa","renta","porcentaje_parados"
"10283","2019","34163","Castilla y León","Palencia",10.2564102564103,"Rural areas",1.20792891670045,41.59,44.2307692307692,3.84615384615385,15.5555555555556,NA,4.2
"10285","2019","34165","Castilla y León","Palencia",10.2040816326531,"Rural areas",1.2080091393721,39.38,27.8688524590164,3.27868852459016,12.1212121212121,NA,2.5
"10287","2019","34167","Castilla y León","Palencia",26.1363636363636,"Rural areas",1.77763491962506,10.46,40.6779661016949,0.847457627118644,16.8141592920354,11037,1.6
"10289","2019","34168","Castilla y León","Palencia",10.2564102564103,"Rural areas",0.632045920526276,61.75,52.0833333333333,2.08333333333333,9.6153846153846,NA,20
"10291","2019","34169","Castilla y León","Palencia",13.8613861386139,"Rural areas",1.83317468593116,61.32,30.9954751131222,6.10859728506787,28.960396039604,11287,9.1
"10293","2019","34170","Castilla y León","Palencia",11.4285714285714,"Rural areas",0.711176800237285,83.36,48.0769230769231,1.92307692307692,31.1475409836066,NA,NA
"10295","2019","34171","Castilla y León","Palencia",12.6656848306333,"Rural areas",2.22596722695494,92.32,33.4299516908213,0.483091787439614,26.8595041322314,13564,6.5
"10297","2019","34174","Castilla y León","Palencia",7.48299319727891,"Rural areas",1.69521442884154,31.96,35.978835978836,1.05820105820106,20.5,12927,2.8
"10299","2019","34175","Castilla y León","Palencia",15.1515151515152,"Rural areas",2.05442397187125,48.81,37.5,3.125,20,NA,5.5
"10301","2019","34176","Castilla y León","Palencia",26.4705882352941,"Rural areas",1.72643535907956,68.68,28.169014084507,0.704225352112676,23.3082706766917,12188,9.8
"10303","2019","34177","Castilla y León","Palencia",7.33333333333333,"Rural areas",2.6597768065917,12.25,28.1081081081081,0,16.7597765363129,12054,8.2
"10305","2019","34178","Castilla y León","Palencia",7.69230769230769,"Rural areas",1.06929206932688,38.19,28.1481481481481,4.44444444444444,11.965811965812,12186,2.3
"10307","2019","34179","Castilla y León","Palencia",5.26315789473684,"Rural areas",0.226238091968273,75.48,51.8518518518518,0,25,NA,NA
"10309","2019","34180","Castilla y León","Palencia",0,"Rural areas",1.17223139840154,27.49,41.7910447761194,0,16.6666666666667,NA,10.8
"10311","2019","34181","Castilla y León","Palencia",7.23270440251572,"Rural areas",3.1467864892325,12.96,19.1268191268191,2.28690228690229,28.125,12195,11.2
"10313","2019","34182","Castilla y León","Palencia",9.36454849498328,"Rural areas",2.4342787452755,22.86,26.1006289308176,6.91823899371069,22.9007633587786,10633,11.2
"10315","2019","34184","Castilla y León","Palencia",2.63157894736842,"Rural areas",0.443259144943319,18.58,61.3636363636364,2.27272727272727,19.2982456140351,NA,6.7
"10317","2019","34185","Castilla y León","Palencia",12,"Rural areas",0.0568779381203617,105.78,31.3432835820896,0,39.6825396825397,NA,6.8
"10319","2019","34186","Castilla y León","Palencia",17.0731707317073,"Rural areas",0.482247175366039,34.01,44.6808510638298,0,13.4615384615385,NA,3.8
"10321","2019","34189","Castilla y León","Palencia",15.7894736842105,"Rural areas",1.01807747292717,14.19,38.5964912280702,0,21.4285714285714,NA,6.5
"10323","2019","34190","Castilla y León","Palencia",15.1515151515152,"Rural areas",0.55115560846819,68.94,46,0,26.7857142857143,NA,4.3
"10325","2019","34192","Castilla y León","Palencia",16.1764705882353,"Rural areas",0.759257332752567,46.15,39.5604395604396,0,16.6666666666667,NA,6.2
"10327","2019","34196","Castilla y León","Palencia",14.2857142857143,"Rural areas",0.837262175711576,20.19,28.8888888888889,0,23.5955056179775,NA,6.3
"10329","2019","34199","Castilla y León","Palencia",8.70561282932417,"Rural areas",1.85215181975883,103.34,28.7066246056782,0.236593059936908,24.6305418719212,13494,11.3
"10331","2019","34201","Castilla y León","Palencia",4.31654676258993,"Rural areas",1.13810396744718,28.24,42.4581005586592,1.67597765363128,18.1347150259067,14084,2
"10333","2019","34202","Castilla y León","Palencia",15.7894736842105,"Rural areas",1.05036383249729,63.72,34.375,12.5,37.9310344827586,NA,NA
"10335","2019","34204","Castilla y León","Palencia",17.5,"Rural areas",0.889214402661881,42.89,43.3962264150943,1.88679245283019,10.8695652173913,NA,3.8
"10337","2019","34205","Castilla y León","Palencia",20.4545454545455,"Rural areas",0.582729399462164,31.85,36.0655737704918,4.91803278688525,18.0327868852459,NA,NA
"10339","2019","34206","Castilla y León","Palencia",10.9737248840804,"Rural areas",2.66711997098988,45.28,29.5503211991435,0.428265524625268,23.6720554272517,11134,6.7
"10341","2019","34208","Castilla y León","Palencia",26.3157894736842,"Rural areas",0.863076822575112,65.82,48.9795918367347,0,17.6470588235294,NA,NA
"10343","2019","34210","Castilla y León","Palencia",11.2359550561798,"Rural areas",1.22867137256259,35.37,42.4528301886792,0,12.621359223301,NA,5.1
"10345","2019","34211","Castilla y León","Palencia",18.125,"Rural areas",1.59486852687696,45.64,39.3034825870647,4.47761194029851,12.9213483146067,12513,3.8
"10347","2019","34213","Castilla y León","Palencia",9.52380952380952,"Rural areas",1.1435837267021,30.18,26.7857142857143,1.78571428571429,21.0526315789474,NA,2.7
"10349","2019","34214","Castilla y León","Palencia",11.4285714285714,"Rural areas",1.7091422171817,85.24,31.0160427807487,1.06951871657754,21.3114754098361,14200,9.2
"10351","2019","34215","Castilla y León","Palencia",12.9496402877698,"Rural areas",1.91218805588664,37.12,32.5581395348837,0,14.0243902439024,13706,2.9
"10353","2019","34216","Castilla y León","Palencia",6.52173913043478,"Rural areas",0.840484556975204,42.34,45.9016393442623,0,24.2424242424242,NA,3.4
"10355","2019","34217","Castilla y León","Palencia",19.5169082125604,"Cities and suburbs",4.48791367732879,8.35,7.51479289940828,0.710059171597633,22.3695111847556,13297,6.5
"10357","2019","34218","Castilla y León","Palencia",25.3644314868805,"Rural areas",3.11841788118042,62.69,28.4033613445378,14.6218487394958,25.5965292841649,10740,5.2
"10359","2019","34220","Castilla y León","Palencia",15.1515151515152,"Rural areas",1.59199551445222,9.91,19.8863636363636,0,14.2857142857143,11837,5.9
"10361","2019","34221","Castilla y León","Palencia",10.4477611940298,"Rural areas",1.10210796530215,16.91,33.1428571428571,0,19.5530726256983,13738,5.6
"10363","2019","34222","Castilla y León","Palencia",16.6666666666667,"Rural areas",0.745142328530252,61.85,36.6071428571429,0,27.5,11071,6.2
"10365","2019","34223","Castilla y León","Palencia",31.4102564102564,"Rural areas",2.88083275805539,47.63,29.535864978903,4.64135021097046,28.8990825688073,10615,4.8
"10367","2019","34224","Castilla y León","Palencia",3.44827586206897,"Rural areas",0.535010314975052,31.19,44.1860465116279,0,21.2765957446808,NA,13
"10369","2019","34225","Castilla y León","Palencia",10.8230556254719,"Cities and suburbs",5.08549255923041,5.85,12.0729633637347,1.46854227855928,27.087990245885,11970,7.6
"10371","2019","34227","Castilla y León","Palencia",12.280701754386,"Rural areas",1.51031239474004,31.87,26.6666666666667,2.66666666666667,20.7792207792208,NA,NA
"10373","2019","34228","Castilla y León","Palencia",3.2258064516129,"Rural areas",1.04205729683846,59.17,39.7727272727273,7.95454545454545,10.8433734939759,NA,8.5
"10375","2019","34229","Castilla y León","Palencia",2.56410256410256,"Rural areas",0.803568859378518,60.6,49.1525423728814,1.69491525423729,16.1764705882353,NA,7.4
"10377","2019","34230","Castilla y León","Palencia",7.69230769230769,"Rural areas",0.794453646591445,34.46,23.5294117647059,0,20,NA,NA
"10379","2019","34231","Castilla y León","Palencia",15.7303370786517,"Rural areas",0.951847405003698,51.92,37.5,0.480769230769231,26.6375545851528,11734,4.2
"10381","2019","34232","Castilla y León","Palencia",12.1527777777778,"Rural areas",3.29938354140647,29.59,29.390243902439,3.29268292682927,22.9333333333333,11932,8.9
"10383","2019","34233","Castilla y León","Palencia",7.82608695652174,"Rural areas",1.92842485089547,47.32,40.4255319148936,7.09219858156028,17.6923076923077,13855,7.6
"10385","2019","34234","Castilla y León","Palencia",22.8070175438596,"Rural areas",0.864370832577262,62.36,40.2777777777778,0,26.7605633802817,NA,0
"10387","2019","34236","Castilla y León","Palencia",13.5135135135135,"Rural areas",1.80503105789083,44.22,38.3647798742138,4.40251572327044,23.0769230769231,12754,6.8
"10389","2019","34237","Castilla y León","Palencia",11.7521367521368,"Rural areas",2.7335308473036,10.97,25.6172839506173,1.54320987654321,21.9594594594595,11195,6.8
"10391","2019","34238","Castilla y León","Palencia",2.32558139534884,"Rural areas",2.26057495182886,19.82,36.9747899159664,5.04201680672269,18.7878787878788,11539,2.6
"10393","2019","34240","Castilla y León","Palencia",23.3333333333333,"Rural areas",1.40623651446976,24.5,24.4444444444444,0,28.0898876404494,NA,6.2
"10395","2019","34241","Castilla y León","Palencia",10,"Rural areas",0.727113136359843,36.56,16.6666666666667,0,27.7777777777778,NA,NA
"10397","2019","34242","Castilla y León","Palencia",14.2857142857143,"Rural areas",2.53577655901365,43.73,22.8070175438596,4.3859649122807,25.2631578947368,12808,1.3
"10399","2019","34243","Castilla y León","Palencia",10.1167315175097,"Rural areas",2.18684602123007,30.38,32.5966850828729,4.41988950276243,22.4615384615385,13062,4.7
"10401","2019","34245","Castilla y León","Palencia",12.2362869198312,"Rural areas",1.45189415832273,71.32,36.9369369369369,1.2012012012012,31.9218241042345,11020,10.8
"10403","2019","34246","Castilla y León","Palencia",24.5283018867925,"Rural areas",1.17252597653502,37.29,50,0,20.8955223880597,NA,8.6
"10405","2019","34901","Castilla y León","Palencia",15.4211150652432,"Rural areas",2.60360383757086,47.69,29.9585062240664,1.57676348547718,25.2717391304348,12642,8.1
"10407","2019","34902","Castilla y León","Palencia",11.7021276595745,"Rural areas",0.956941418446857,31.63,31.7073170731707,6.70731707317073,23.7410071942446,12723,3.4
"10409","2019","34903","Castilla y León","Palencia",26.7716535433071,"Rural areas",1.00705669718518,53.42,33.3333333333333,1.53846153846154,33.8383838383838,12624,5
"10411","2019","34904","Castilla y León","Palencia",13.1818181818182,"Rural areas",0.658295494361112,113.19,32.8125,0.625,25.7142857142857,13141,10.6
"10413","2019","35001","Canarias","Las Palmas",3.56005788712012,"Rural areas",4.83226836352099,24.05,18.9760114572145,1.53956319369853,28.4031413612565,11401,17.8
"10415","2019","35002","Canarias","Las Palmas",6.55836341756919,"Cities and suburbs",5.99328387101404,21.75,10.7119137227616,2.43524463139252,33.5776748971193,10783,14.8
"10417","2019","35003","Canarias","Las Palmas",9.24219910846954,"Rural areas",3.90790981776721,151.05,13.2011877056416,9.80659658133376,43.4081750143926,9421,8.7
"10419","2019","35004","Canarias","Las Palmas",6.80617115581316,"Cities and suburbs",7.8612129537993,209.7,9.80504223026608,14.055058106306,47.7786259541985,10145,13
"10421","2019","35005","Canarias","Las Palmas",3.77358490566038,"Rural areas",2.77849506438365,25.13,24.4153414405987,0.187090739008419,28.7213740458015,12781,10.2
"10423","2019","35006","Canarias","Las Palmas",5.69786823405562,"Cities and suburbs",7.05735750885278,7.38,14.6389427867219,1.1982799307777,29.7435729060643,11291,14.1
"10425","2019","35007","Canarias","Las Palmas",5.7356608478803,"Rural areas",1.98909735827618,139.48,21.6358839050132,3.43007915567282,38.160469667319,11306,6.5
"10427","2019","35008","Canarias","Las Palmas",5.94102341717259,"Cities and suburbs",6.14231242965386,10.33,15.962441314554,0.898725687458082,26.4883379546567,10833,15.2
"10429","2019","35009","Canarias","Las Palmas",4.87606112054329,"Cities and suburbs",5.95995449198775,20.36,16.4507878887881,1.32414817259302,28.7364983672444,10672,15.5
"10431","2019","35010","Canarias","Las Palmas",4.05774483027702,"Rural areas",3.56026546162455,227.04,19.4612531719695,2.40093695100527,34.2046093310849,12244,11.4
"10433","2019","35011","Canarias","Las Palmas",6.31963579729244,"Cities and suburbs",6.6862251862401,17.84,11.963219565148,2.57654608728968,33.6388634280477,10337,15.5
"10435","2019","35012","Canarias","Las Palmas",7.69477396601475,"Cities and suburbs",4.76296204067824,36.55,14.6173774412116,11.3441610203268,47.5727220188788,9806,9.8
"10437","2019","35013","Canarias","Las Palmas",5.98984771573604,"Cities and suburbs",5.47634781373644,13.54,19.0618503118503,1.02650727650728,26.0981132075472,10532,15.8
"10439","2019","35014","Canarias","Las Palmas",8.65775711795468,"Cities and suburbs",4.31485514716297,162.17,9.22498118886381,9.22121896162528,46.3288428941029,9325,9.3
"10441","2019","35015","Canarias","Las Palmas",7.05318797489263,"Cities and suburbs",4.00361480324867,119.9,7.18247759920353,15.5928507087659,48.3517587939698,10357,9.8
"10443","2019","35016","Canarias","Las Palmas",7.46185672353513,"Cities and suburbs",8.20993742482636,0,17.1765480028953,4.62617621899059,35.4292546777861,12429,15.1
"10445","2019","35017","Canarias","Las Palmas",10.295244268961,"Cities and suburbs",4.94274670112742,154.69,8.55151767968002,9.5747552327436,41.4316871786883,11299,13.3
"10447","2019","35018","Canarias","Las Palmas",7.00994733762434,"Cities and suburbs",6.13474560737569,205.72,9.77359693877551,4.6077806122449,39.3801784576163,11940,9.6
"10449","2019","35019","Canarias","Las Palmas",8.06755126658625,"Cities and suburbs",5.07997457082835,30.48,13.5752109724379,7.30497913665026,40.5252301345402,11106,12.2
"10451","2019","35020","Canarias","Las Palmas",2.84732449680903,"Cities and suburbs",4.10527004030505,36.28,17.6972281449893,2.17217484008529,33.8415644680146,9417,14.6
"10453","2019","35021","Canarias","Las Palmas",7.87239996269005,"Cities and suburbs",6.64160748903883,7.57,17.193232218146,1.37983901878114,29.8023450586265,15982,10.4
"10455","2019","35022","Canarias","Las Palmas",6.99147305981216,"Cities and suburbs",7.06707792929186,24.78,9.37704560331661,9.09884355225835,39.4214348908504,9483,15.4
"10457","2019","35023","Canarias","Las Palmas",6.01873536299766,"Cities and suburbs",5.78375970192541,16.3,17.9494584837545,1.42960288808664,29.7278795139483,10860,15.1
"10459","2019","35024","Canarias","Las Palmas",6.91392432200665,"Cities and suburbs",4.60255178037301,214.75,11.4985229612389,3.57174827678811,37.7866763742264,12509,7.1
"10461","2019","35025","Canarias","Las Palmas",6.44371941272431,"Rural areas",2.91126327944892,24.36,27.710843373494,1.15243583027763,29.827490261547,13321,10.1
"10463","2019","35026","Canarias","Las Palmas",6.72530222459381,"Cities and suburbs",6.93057852367961,12.26,13.088546182548,1.61232184087212,35.93168084844,10808,15.7
"10465","2019","35027","Canarias","Las Palmas",5.32583968954904,"Cities and suburbs",6.18434507161168,9.09,16.5827941528876,0.870676571611151,29.3310131477185,11090,13.9
"10467","2019","35028","Canarias","Las Palmas",7.96299355691393,"Cities and suburbs",5.74807584641482,199.94,13.1234506693109,13.5399107585523,43.9852700490998,10793,7.9
"10469","2019","35029","Canarias","Las Palmas",4.67857142857143,"Rural areas",3.83392625104838,200.96,11.5942028985507,2.40484153527632,39.0655105973025,11189,9.2
"10471","2019","35030","Canarias","Las Palmas",6.20603407847428,"Cities and suburbs",4.01026589135532,139.95,10.0059051243357,9.18574896660324,41.4810810810811,10622,12.2
"10473","2019","35031","Canarias","Las Palmas",7.37495436290617,"Cities and suburbs",5.48360810142541,13,12.6980728051392,1.9593147751606,30.6102768976443,11049,13
"10475","2019","35032","Canarias","Las Palmas",3.92545598731166,"Rural areas",5.13235775572409,13.64,23.1795145372099,0.586823152840757,27.5205158264947,11624,13.7
"10477","2019","35033","Canarias","Las Palmas",6.89346463742166,"Rural areas",5.28689782915414,14.43,17.2181048173637,1.56167284277395,32.1663019693654,11052,12.6
"10479","2019","35034","Canarias","Las Palmas",9.8419060342908,"Cities and suburbs",4.3583889353245,188.31,8.63556816124555,15.9616196970611,49.5109869173123,10468,8.4
"10481","2019","36001","Galicia","Pontevedra",4.77594339622642,"Rural areas",4.10228164979091,42.77,34.1085271317829,0.387596899224806,27.5351014040562,10350,14.1
"10483","2019","36002","Galicia","Pontevedra",4.75530932594644,"Rural areas",4.58497099491842,9.98,21.9021739130435,0.760869565217391,30.3145853193518,10647,10.7
"10485","2019","36003","Galicia","Pontevedra",6.07705547464584,"Cities and suburbs",5.86276742573801,42.58,19.5099818511797,1.18792278501897,27.9458917835671,12857,10.1
"10487","2019","36004","Galicia","Pontevedra",3.96935933147632,"Cities and suburbs",5.97594370883175,18.72,21.0841868598551,0.641185777333666,31.7094774136404,11458,9.7
"10489","2019","36005","Galicia","Pontevedra",4.36000700402732,"Cities and suburbs",4.96534300572372,20.03,21.5329586101175,2.00306591722024,32.5206255387268,10416,11.1
"10491","2019","36006","Galicia","Pontevedra",4.57778797613584,"Cities and suburbs",6.37526378041531,17.12,20.0305587892899,1.56431897555297,25.9635416666667,10283,11
"10493","2019","36007","Galicia","Pontevedra",3.73001776198934,"Rural areas",3.34972655073093,14.19,32.8563566318107,0.220143093010457,33.0741626794258,10490,13.5
"10495","2019","36008","Galicia","Pontevedra",3.51765073414558,"Cities and suburbs",6.553195695486,23.89,19.0791952377364,1.37894657523924,29.0184725668597,11528,11.8
"10497","2019","36009","Galicia","Pontevedra",4.03904409289801,"Rural areas",3.89831087952589,37.67,29.7297297297297,1.17760617760618,32.1341328003553,9403,12.7
"10499","2019","36010","Galicia","Pontevedra",2.53573075149839,"Rural areas",4.73472237280685,25.61,21.5892053973013,0.629685157421289,26.1678960309097,10926,12.8
"10501","2019","36011",NA,NA,NA,NA,NA,NA,NA,NA,36.4091161756531,NA,NA
"10502","2019","36012",NA,NA,NA,NA,NA,NA,NA,NA,26.2861736334405,NA,NA
"10503","2019","36013","Galicia","Pontevedra",5.28879610299234,"Rural areas",2.89947875163902,29.01,37.8964941569282,1.08514190317195,34.4709897610922,10126,11.9
"10505","2019","36014","Galicia","Pontevedra",3.45604808414726,"Rural areas",3.55587342560196,43.79,39.1153081510934,0.596421471172962,24.8712667353244,10488,12.1
"10507","2019","36015","Galicia","Pontevedra",3.53950661422953,"Rural areas",4.06984281785396,23.16,29.7840496044473,0.898011545862733,34.4810980014447,10855,11
"10509","2019","36016","Galicia","Pontevedra",4.20899854862119,"Rural areas",2.68120455448732,50.06,37.0609981515712,0.184842883548983,36.920384951881,9732,4.4
"10511","2019","36017","Galicia","Pontevedra",3.82706164931946,"Rural areas",4.28974358436128,30.77,26.7347038429611,1.22564578348552,30.2047013834214,10869,9.1
"10513","2019","36018","Galicia","Pontevedra",4.07494145199063,"Rural areas",2.99422700173371,29.06,41.1452184179457,0.885478158205431,32.1604938271605,10905,7.9
"10515","2019","36019","Galicia","Pontevedra",4.7244094488189,"Rural areas",3.01808031069244,19.92,31.6212871287129,1.11386138613861,35.8769230769231,10576,16.2
"10517","2019","36020","Galicia","Pontevedra",4.41361916771753,"Rural areas",2.76336268247629,61.92,38.2252559726962,1.06655290102389,28.9905090595341,10272,7.1
"10519","2019","36021","Galicia","Pontevedra",5.35493306333671,"Cities and suburbs",5.25612114474538,38.25,17.0936581268375,0.650986980260395,30.0339600762031,11553,10
"10521","2019","36022","Galicia","Pontevedra",3.62082362082362,"Cities and suburbs",6.20679372492804,22.8,20.4507042253521,1.28638497652582,29.9744756408834,10671,13.1
"10523","2019","36023","Galicia","Pontevedra",4.42126179831098,"Cities and suburbs",6.15898149116621,62.74,21.2689185125789,0.942166984063346,28.9458010720667,10450,9.4
"10525","2019","36024","Galicia","Pontevedra",5.45469617839675,"Cities and suburbs",4.12449627355504,47.24,24.0973390048472,3.97665446631714,27.2500759647524,10318,8.7
"10527","2019","36025","Galicia","Pontevedra",5.31295487627365,"Rural areas",3.08540988533782,19.31,34.1513292433538,1.75869120654397,39.7430217102348,8920,10.7
"10529","2019","36026","Galicia","Pontevedra",6.00959816632046,"Cities and suburbs",6.49767203335959,11.27,19.9514782680209,2.43431062132489,31.5737200178775,10684,9.9
"10531","2019","36027","Galicia","Pontevedra",4.46540880503145,"Cities and suburbs",5.24675904470141,13.65,23.3877086494689,1.19499241274659,29.1873589164786,9702,11.2
"10533","2019","36028","Galicia","Pontevedra",5.01193317422434,"Rural areas",4.51568405530769,10.73,24.566896263828,0.89751617616364,28.9858605558264,10112,10.4
"10535","2019","36029","Galicia","Pontevedra",2.8537755703342,"Cities and suburbs",6.31235985500768,17.15,19.4443012526419,0.912418165884839,27.741494059837,11268,11.9
"10537","2019","36030","Galicia","Pontevedra",4.27442528735632,"Rural areas",3.95428163892832,26.18,30.1801801801802,0.563063063063063,32.1676646706587,10084,14.6
"10539","2019","36031","Galicia","Pontevedra",7.8125,"Rural areas",5.63180792995063,26.87,22.6708074534161,1.08695652173913,16.6666666666667,13350,6.6
"10541","2019","36032","Galicia","Pontevedra",4.52107279693487,"Rural areas",4.6183366198052,14.69,24.551328068916,0.933237616654702,28.732782369146,10596,11.1
"10543","2019","36033","Galicia","Pontevedra",3.56757921965941,"Cities and suburbs",5.64671286365248,26.65,18.6961135429102,1.7044700888712,27.0775735892015,11319,9.5
"10545","2019","36034","Galicia","Pontevedra",3.51780351780352,"Rural areas",4.06633469779144,39.37,28.3519916688362,0.416558187971882,30.8489208633093,9586,16.1
"10547","2019","36035","Galicia","Pontevedra",5.4661487236404,"Cities and suburbs",6.22673734195182,35.41,20.3677510608204,1.51626591230552,28.407122566341,13100,8.8
"10549","2019","36036","Galicia","Pontevedra",5.63157894736842,"Rural areas",3.5895556987482,49.88,24.3039633147724,0.818866688503112,27.4424146147736,11153,11.2
"10551","2019","36037","Galicia","Pontevedra",3.4135422495803,"Rural areas",4.09419520768799,18.14,24.0080026675559,0.766922307435812,32.5943212757682,10418,15
"10553","2019","36038","Galicia","Pontevedra",5.89119025680061,"Cities and suburbs",6.55435977539695,0,19.4004504450252,2.86526394392321,28.0765175478235,12922,10.3
"10555","2019","36039","Galicia","Pontevedra",4.56958830185395,"Cities and suburbs",5.78094089307351,33.77,15.3617492946393,2.79121322047561,29.4136744367249,10919,11.3
"10557","2019","36040","Galicia","Pontevedra",4.30517711171662,"Rural areas",4.86339424476556,14.79,26.3265306122449,0.578231292517007,33.631067961165,10376,10.8
"10559","2019","36041","Galicia","Pontevedra",7.12253606990449,"Cities and suburbs",6.22542696336025,7.03,18.0892167193537,1.99625336611638,30.7949977668602,12393,9.1
"10561","2019","36042","Galicia","Pontevedra",4.59841061646478,"Cities and suburbs",5.20532427549843,29.15,16.9078113388993,2.1768588538707,31.7422167570287,10216,13
"10563","2019","36043","Galicia","Pontevedra",5.75167376749848,"Rural areas",4.14554452292869,10.25,24.6086639970877,1.1103021477976,32.3783442174005,10294,14.2
"10565","2019","36044","Galicia","Pontevedra",5.50295857988166,"Cities and suburbs",6.12232448751257,30.83,16.7103538663172,1.24508519003932,34.1204250295159,11008,11.3
"10567","2019","36045","Galicia","Pontevedra",3.47275729223996,"Cities and suburbs",6.33066712129318,17.7,20.9631049353138,1.02334177561777,28.1951975213013,11736,9.2
"10569","2019","36046","Galicia","Pontevedra",4.87405953549231,"Cities and suburbs",5.54775095547788,14.16,19.4576405384006,0.692794932699921,26.3875123885035,10448,9.6
"10571","2019","36047","Galicia","Pontevedra",5.91979630808402,"Rural areas",2.75569832384081,60.6,37.4230611407468,0.943783340172343,33.4555827220864,10131,4.6
"10573","2019","36048","Galicia","Pontevedra",3.30402344790834,"Rural areas",4.94870057128345,57.95,22.2810394610202,0.68976580044915,31.476270868505,10196,10.6
"10575","2019","36049","Galicia","Pontevedra",5.06208213944604,"Cities and suburbs",5.54180729533566,37.6,13.8913138367525,1.97512003491925,27.1017048794827,10883,8.9
"10577","2019","36050","Galicia","Pontevedra",4.17735434224991,"Rural areas",5.05631685963357,38.08,21.1630512272125,3.35064670536715,30.1679672001058,10077,11.4
"10579","2019","36051","Galicia","Pontevedra",5.28907712006304,"Cities and suburbs",5.97279819962548,16.99,21.8250994408255,1.8735227993313,32.4455036097287,11105,9.6
"10581","2019","36052","Galicia","Pontevedra",4.81691795574701,"Rural areas",3.94585307555405,40.13,26.1310003453436,2.22171060204904,31.4454196379594,10435,7.3
"10583","2019","36053","Galicia","Pontevedra",4.86159571993487,"Cities and suburbs",5.69017241262423,12.16,17.3225152129817,2.88032454361055,27.8852920478536,10704,12.6
"10585","2019","36054","Galicia","Pontevedra",4.57927142124166,"Rural areas",4.8412057818615,49.1,20.4015112230536,0.77783539521446,31.993086509597,10606,9.8
"10587","2019","36055","Galicia","Pontevedra",5.71160071003446,"Cities and suburbs",5.49901945117149,41.48,20.507754026705,2.13160888569547,29.6674252991704,10440,10
"10589","2019","36056","Galicia","Pontevedra",4.96532593619972,"Cities and suburbs",4.97268872172418,28.24,20.9405350144829,0.443005622763674,29.3932230102443,10534,9.7
